"문화재 일련번호","문화재명칭_한글","한자","영문","수량ㆍ규모","규격","구조ㆍ형식","재질","조성연대","측량성과","소재지ㆍ보관장소_자치구","기타주소","관리청","지정일","해제일"
"11833","김덕원묘 출토 의복","金德遠墓 出土 衣服","","一括(53点)","규격미상","동산문화재 해당항목 아님","섬유류 (비단)","","","강서구","강서로16길 32 (화곡8동 341-16)","","19800823",""
"11834","대방광불화엄경 진본 권4","大方廣佛華嚴經 晋本 卷四","","1卷1軸","세로 29.3㎝, 가로 516㎝(펼쳤을 때)","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17) ","","19810318",""
"11835","대방광불화엄경진본 권28","大方廣佛華嚴經晋本 卷28","","1卷1軸","세로 29.3㎝, 가로 658.2㎝","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810318",""
"11836","대방광불화엄경주본 권66","大方廣佛華嚴經周本 卷66","","1卷1軸","세로 29.2㎝, 가로 1,138.1㎝ (펼쳤을 때)","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가) ","","19810318",""
"11837","대방광불화엄경주본 권17,52","大方廣佛華嚴經周本 卷17,52","","2卷2軸","권17 세로 29.2㎝, 가로 484.8㎝, 권 52 세로 29.6㎝, 가로 874.7㎝","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810318",""
"11838","대방광불화엄경정원본 권7","大方廣佛華嚴經貞元本 卷七","","1卷1軸","세로 29.3㎝, 가로 871.9㎝ (펼쳤을 때)","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810318",""
"11839","대방광불화엄경주본 권6","大方廣佛華嚴經晋本 卷六","","1卷1軸","세로 29.7㎝, 가로 676.6㎝ (펼쳤을 때)","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810318",""
"11840","불정심관세음보살대다라니경","佛頂心觀世音菩薩大陀羅尼經","","1帖","세로 5.3㎝, 가로 275㎝","동산문화재 해당항목 아님","저지","","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원)","","19810318",""
"11841","묘법연화경 권7","妙法蓮華經 卷七","","1帖","규격미상","동산문화재 해당항목 아님","저지","","","용산구","이태원로 55길 60-16 삼성미술관 리움 ","","19810318",""
"11842","금강반야바라밀경","金剛般若波羅密經","","1帖","세로 27.2㎝, 가로 10.8㎝","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810318",""
"11843","대불정여래밀인수증료의제보살만행수능엄경 권6∼10","大佛頂如來密因修證了義諸菩薩萬行首楞嚴經 卷六∼十","","5卷1冊","35.5×21cm(책 크기) 21.9×17.7cm(반곽 크기)","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810318",""
"11844","호법론","護法論","","1冊","세로 22㎝, 가로 15㎝","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관(태평로1가 60-17)","","19810318",""
"11845","장승법수","藏乘法數","","1冊","30×17.8(책 크기), 21×14.3cm(반곽 크기) ","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관(태평로1가 60-17)","","19810318",""
"11846","중용주자혹문","中庸朱子或問","","1冊","17.5cm?9.8cm ","동산문화재 해당항목 아님","저지","","","성북구","안암로 145, 중앙도서관 (안암동5가,고려대학교안암캠퍼스(인문사회계)) ","","19810318",""
"11847","중용주자혹문  ","中庸朱子或問","","1冊","16.5cm?5cm ","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관(태평로1가 60-17)","","19810318",""
"11848","급암선생시집","及菴先生詩集","","5卷1冊","24.7x16.1cm","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810318",""
"11849","설곡시고","雪谷詩藁","","2卷1冊","22.0x14.7cm","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810318",""
"11850","동인지문사륙 권1~6","東人之文四六 卷一~六","","6卷2冊","규격미상","동산문화재 해당항목 아님","저지","","","성북구","안암로 145, 중앙도서관 (안암동5가,고려대학교안암캠퍼스(인문사회계))","","19810318",""
"11851","동인지문사륙 권10~12","東人之文四六 卷10~12","","3卷1冊","규격미상","동산문화재 해당항목 아님","저지","","","서초구","반포대로 201, 국립중앙도서관 (반포동,국립중앙도서관)","","19810318",""
"11852","동인지문사륙 권13~15","東人之文四六 卷13~15","","3卷1冊","31.7x19.6cm","동산문화재 해당항목 아님","저지","","","서대문구","충정로9길 10-10, (재)아단문고 (충정로2가) ","","19810318",""
"11853","동인지문사륙 권7~9","東人之文四六 卷七~九","","3卷1冊","가로 19.7㎝, 세로 31.8㎝","동산문화재 해당항목 아님","저지","","","성북구"," 안암로 145, 중앙도서관 (안암동5가,고려대학교안암캠퍼스(인문사회계)","","19810318",""
"11854","원각류해 권3","圓覺類解 卷3","","1卷1冊","세로 28.1㎝, 가로 17.5㎝","동산문화재 해당항목 아님","저지","","","중구","장춘단로 127 동국대학교도서관(필동3가 26, 동국대학교도서관)","","19810715",""
"11855","금강반야경소론찬요조현록","金剛般若經疏論纂要助顯錄","","2卷1冊","28.4×16.5cm(책 크기) 23.6×36cm(전곽 크기)","동산문화재 해당항목 아님","저지","","","중구","장충단로 127 동국대학교도서관(필동3가 26, 동국대학교도서관)","","19810715",""
"11856","금강반야바라밀경","金剛般若波羅密經","","1冊","27.1×10.8cm(절첩 크기) 27.1×54.2cm(한장 크기)","동산문화재 해당항목 아님","고정이 섞인 열품 저지","","","중구","장충단로 127 동국대학교도서관(필동3가 26, 동국대학교도서관)","","19810715",""
"11857","삼국사기 권44-50","三國史記 卷44-50","","7卷1冊","가로 19.5㎝, 세로 25㎝","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가 60-17)","","19810715",""
"11858","삼국사기","三國史記","","50卷9冊","가로 20.7㎝, 세로 30.2㎝","동산문화재 해당항목 아님","저지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가) ","","19810715",""
"11859","정명경집해관중소 권3~4","淨名經集解關中疏 卷三~四","","2卷1冊","세로 34.2㎝, 가로 29.5㎝","동산문화재 해당항목 아님","저지 및 고정 혼입 열품저지","","","서대문구","연세로 50, 중앙도서관 (신촌동,연세대학교) ","","19820512",""
"11860","감지은니보살선계경 권8","紺紙銀泥菩薩善戒經 卷八","","1卷","31×1,300cm(전장 연결 크기)","동산문화재 해당항목 아님","저지(감지)","","","중구","장충단로 127 동국대학교도서관(필동3가 26, 동국대학교도서관)","","19821207",""
"11861","전 대구 동화사 비로암 삼층석탑 납석사리호 ","敏哀大王石塔舍利壺","","1点","높이 8.3㎝, 아가리 지름 8.0㎝, 밑지름 8.5㎝","동산문화재 해당항목 아님","납석","","","중구","장충단로 127 동국대학교박물관 (필동3가 26, 동국대학교박물관)","","19821207",""
"11862","삼존불비상","三尊佛碑像","","1軀","불상 높이 32.5cm, 너비 20.5cm","동산문화재 해당항목 아님","납석제","","","중구","장충단로 127 동국대학교도서관(필동3가 26, 동국대학교도서관)","","19821207",""
"11863","정조필 파초도 ","正祖筆 芭蕉圖","","1幅","가로 51.3㎝, 세로 84.2㎝","동산문화재 해당항목 아님","종이 바탕에 수묵","","","중구","장충단로 127 동국대학교도서관(필동3가 26, 동국대학교도서관)","","19821207",""
"11864","정조필 국화도","正祖筆 菊花圖","","1幅","가로 51.3㎝, 세로 86.5㎝","동산문화재 해당항목 아님","종이 바탕에 수묵","","","중구","장춘단로 127 동국대학교도서관(필동3가 26, 동국대학교도서관)","","19821207",""
"11865","월인석보 권1,2","月印釋譜 卷1,2","","2卷1冊","22.4×33.8㎝","동산문화재 해당항목 아님","저지","","","마포구","백범로 35 서강대학교도서관외(신수동1, 서강대도서관)","","19830507",""
"11866","월인석보 권7,8","月印釋譜 卷7,8","","2卷2冊","가로 22.2㎝, 세로 32.2㎝","동산문화재 해당항목 아님","저지","","","중구","장충단로 127 동국대학교도서관(필동3가 26, 동국대학교도서관)","","19830507",""
"11867","월인석보 권13,14","月印釋譜 卷13,14","","2卷2冊","22.6×32.8㎝ ","동산문화재 해당항목 아님","저지","","","서대문구","연세로 50, 중앙도서관 (신촌동,연세대학교) ","","19830507",""
"11868","월인석보 권22","月印釋譜 卷22","","1卷1冊","가로 22.2㎝, 세로 32㎝","동산문화재 해당항목 아님","저지","","","종로구","비봉길 2-2(구기동 126-4, 삼성출판박물관)","","19830507",""
"11869","월인석보 권23","月印釋譜 卷23","","1卷1冊","가로 21.5㎝, 세로 31.2㎝","동산문화재 해당항목 아님","목판본","","","종로구","비봉길2-2(구기동 126-4, 삼성출판박물관)","","19830507",""
"11870","월인석보 권20","月印釋譜 卷二十","","1卷1冊","33.3x22.6cm","동산문화재 해당항목 아님","목판본","","","종로구","효자로 12, 국립고궁박물관 (세종로,국립고궁박물관) ","","20060117",""
"11871","서울 경국사 목각아미타여래설법상 ","서울 慶國寺 木刻阿彌陀如來說法像","Wood Thangka Blocks of Gyeongguksa Temple","1幅","폭 176cm. 높이 177cm","동산문화재 해당항목 아님","목재","","","성북구","솔샘로15가길 52-6, 경국사 (정릉3동 758)","","19830507",""
"11872","감지은니대방광불화엄경 정원본 권34","紺紙銀泥大方廣佛華嚴經 貞元本 卷34","","1卷1軸","세로 30.6㎝, 가로 805.7㎝","동산문화재 해당항목 아님","저지(감지)","","","관악구","남부순환로152길 53, 호림박물관 (신림동,호림박물관) ","","19840530",""
"11873","감지금니대방광불화엄경입불사의해탈경계보현행원품 ","紺紙金泥大方廣佛華嚴經入不思議解脫境界普賢行願品","","2卷1軸","세로 34㎝, 가로 11.5㎝","동산문화재 해당항목 아님","저지(감지)","","","관악구","남부순환로152길 53, 호림박물관 (신림동,호림박물관)","","19840530",""
"11874","상지금니대방광원각수다라료의경","橡紙金泥大方廣圓覺修多羅了義經","","2卷1帖","세로 26.5㎝, 가로 11.5㎝","동산문화재 해당항목 아님","재료 정보 없음","","","관악구","남부순환로152길 53, 호림박물관 (신림동,호림박물관) ","","19840530",""
"11875","감지은니대방광불화엄경주본 권37","紺紙銀泥大方廣佛華嚴經周本 卷三十七","","1帖","세로 30.5㎝, 가로 15.2㎝","동산문화재 해당항목 아님","저지(감지)","","","관악구","남부순환로152길 53, 호림박물관 (신림동,호림박물관) ","","19840530",""
"11876","감지은니대방광불화엄경주본 권5,6","紺紙銀泥大方廣佛華嚴經周本 卷五,六","","2卷1帖","세로 31.1㎝, 가로 10.5㎝","동산문화재 해당항목 아님","저지(감지)","","","관악구","남부순환로152길 53, 호림박물관 (신림동,호림박물관) ","","19840530",""
"11877","감지금니대불정여래밀인수증료의저보살만행수능엄경 권7","紺紙金泥大佛頂如來密因修證了義諸菩薩萬行首楞嚴經 권七","","1卷1帖","세로 81.4㎝, 가로 11.1㎝","동산문화재 해당항목 아님","저지","","","관악구","남부순환로152길 53, 호림박물관 (신림동,호림박물관) ","","19840530",""
"11878","남명천화상송증도가","南明泉和尙頌證道歌","","1冊","세로 27.5㎝, 가로 16.6㎝","동산문화재 해당항목 아님","저지","","","종로구","비봉길 2-2(구기동, 삼성출판박물관)","","19840530",""
"11879","대불정여래밀인수증료의제보살만행수능엄경","大佛頂如來密因修證了義諸菩薩萬行首楞嚴經","","10卷5冊","세로 38.5㎝, 가로 22.9㎝","동산문화재 해당항목 아님","저지","","","종로구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원) ","","19840530",""
"11880","대불정여래밀인수증료의저보살만행수능엄경(언해) 권1","大佛頂如來密因修證了義諸菩薩萬行首楞嚴經(諺解) 卷一","","1卷1冊","세로 37.5㎝, 가로 23.8㎝","동산문화재 해당항목 아님","저지 혼입 고정지","","","중구","세종대로21길 22, 성암고서박물관 (태평로1가) ","","19840530",""
"11881","대불정여래밀인수증료의저보살만행수능엄경(언해) 권2,5","大佛頂如來密因修證了義諸菩薩萬行首楞嚴經(諺解) 卷二,五","","2卷2冊","권2 ; 31.1×22.7cm(책 크기), 26.8×19.8cm(반곽 크기),권5 ; 32.5×24.6cm(책 크기), 26.8×19.8cm(반곽 크기)","동산문화재 해당항목 아님","저지 혼입 고정지","","","관악구","관악로 1, 도서관 (신림동,서울대학교) ","","19840530",""
