"연번","업소명","업종","업태","소재지","도로명주소","전화번호","한실수","양실수"
"1652","원일장","숙박업(일반)","여인숙업","서울특별시 서대문구 홍제동 250번지 1호","서울특별시 서대문구 세무서길 25, (홍제동)","02-379-5873","14","0"
"1653","해성","숙박업(일반)","여인숙업","서울특별시 서대문구 홍제동 299번지 11호","서울특별시 서대문구 통일로40안길 9, (홍제동)","02-379-7758","11","0"
"1654","홍은여관","숙박업(일반)","여인숙업","서울특별시 서대문구 홍은동 48번지 167호","서울특별시 서대문구 통일로42길 10, (홍은동)","02-3216-3029","10",""
"1655","경북여관","숙박업(일반)","여인숙업","서울특별시 서대문구 북아현동 110번지 0호","서울특별시 서대문구 신촌로37길 17-2, (북아현동)","02-364-0817","13","0"
"1656","원모텔","숙박업(일반)","여인숙업","서울특별시 서대문구 남가좌동 295번지 1호","서울특별시 서대문구 수색로4가길 14-23, (남가좌동)","02-308-5718","11",""
"1657","테마","숙박업(일반)","여인숙업","서울특별시 서대문구 창천동 112번지 15호","서울특별시 서대문구 신촌로9길 4, (창천동)","02-334-9577","0","10"
"1658","그린파크","숙박업(일반)","여인숙업","서울특별시 서대문구 냉천동 15번지","서울특별시 서대문구 통일로9길 6-8, (냉천동)","02-363-3092","14",""
"1659","삼보","숙박업(일반)","여인숙업","서울특별시 서대문구 홍은동 103번지 20호","서울특별시 서대문구 통일로 507-29, (홍은동)","02-355-1198","5","0"
"1660","국제","숙박업(일반)","여인숙업","서울특별시 서대문구 북아현동 130번지 17호","서울특별시 서대문구 북아현로 16-6, (북아현동)","02-365-3577","","9"
"1661","오렌지","숙박업(일반)","여인숙업","서울특별시 서대문구 홍제동 323번지 8호","서울특별시 서대문구 통일로 479-6, (홍제동)","02-391-5956","13","0"
"1662","성도","숙박업(일반)","여인숙업","서울특별시 서대문구 홍제동 174번지 18호","서울특별시 서대문구 통일로 432-3, (홍제동)","02-736-3363","","14"
"1663","준모텔","숙박업(일반)","여관업","서울특별시 서대문구 남가좌동 152번지 42호","서울특별시 서대문구 수색로2길 30-4, (남가좌동)","02-373-3415","15","0"
"1664","서울","숙박업(일반)","여관업","서울특별시 서대문구 남가좌동 289번지 8호","서울특별시 서대문구 수색로4길 3-12, (남가좌동)","02-304-8372","14","0"
"1665","대왕","숙박업(일반)","여인숙업","서울특별시 서대문구 홍은동 48번지 203호","서울특별시 서대문구 세검정로1길 18, (홍은동)","02-3216-6273","8","0"
"1666","영빈여관","숙박업(일반)","여인숙업","서울특별시 서대문구 미근동 81번지 0호","서울특별시 서대문구 충정로6길 49-4, (미근동)","02-362-2160","","16"
"1667","청자모텔","숙박업(일반)","여인숙업","서울특별시 서대문구 홍제동 313번지 44호","서울특별시 서대문구 통일로37나길 21, (홍제동)","02-395-8110","1","13"
"1668","장미여관","숙박업(일반)","여인숙업","서울특별시 서대문구 홍은동 277번지 28호","서울특별시 서대문구 모래내로 351, (홍은동)","","15",""
"1669","테마모텔","숙박업(일반)","여인숙업","서울특별시 서대문구 냉천동 164번지 0호","서울특별시 서대문구 통일로 143-1, (냉천동)","02-363-3259","","26"
"1670","킴스테이","숙박업(일반)","여관업","서울특별시 서대문구 창천동 30번지 20호","서울특별시 서대문구 신촌로 87-20, (창천동)","02-334-0741","0","13"
"1671","발리모텔","숙박업(일반)","여인숙업","서울특별시 서대문구 홍제동 266번지 211호","서울특별시 서대문구 세검정로3길 56-10, (홍제동)","02-395-0355","","6"
"1909","블루산장","숙박업(일반)","여관업","서울특별시 강서구 화곡동 922번지 15호 , 21","서울특별시 강서구 곰달래로16길 11, (화곡동,, 21)","02-2606-3382","","20"
"1910","야자호텔 화곡점","숙박업(일반)","여관업","서울특별시 강서구 화곡동 901번지 26호","서울특별시 강서구 강서로5가길 28, (화곡동)","02-2693-5708","","31"
"1911","국제여관","숙박업(일반)","여관업","서울특별시 강서구 공항동 609번지 56호","서울특별시 강서구 방화대로21길 91, (공항동)","02-2662-1185","","20"
"1912","삼부장여관","숙박업(일반)","여관업","서울특별시 강서구 화곡동 27번지 21호","서울특별시 강서구 화곡로42길 34, (화곡동)","02-2698-1953","3","15"
"1913","에어포트관광호텔","숙박업(일반)","관광호텔","서울특별시 강서구 공항동 11번지 21호","서울특별시 강서구 공항대로 63, (공항동)","02-2662-1113","2","38"
"1914","아이리스","숙박업(일반)","여관업","서울특별시 강서구 화곡동 935번지 5호","서울특별시 강서구 강서로5나길 144, (화곡동)","02-2696-6764","","25"
"1915","쟈스민","숙박업(일반)","여관업","서울특별시 강서구 화곡동 923번지 8호","서울특별시 강서구 강서로7길 124, (화곡동)","02-2695-4387","","28"
"1916","동하여관","숙박업(일반)","여관업","서울특별시 강서구 방화동 249번지 189호","서울특별시 강서구 초원로14길 32, (방화동)","02-2662-2792","","18"
"1917","빅토리아여관","숙박업(일반)","여관업","서울특별시 강서구 화곡동 937번지 9호","서울특별시 강서구 월정로18길 13, (화곡동)","02-2692-7596","","14"
"1918","쉐르빌모텔","숙박업(일반)","여관업","서울특별시 강서구 화곡동 920번지 3호","서울특별시 강서구 월정로20길 67, (화곡동)","02-2604-0931","0","16"
"1919","탑 모텔","숙박업(일반)","여관업","서울특별시 강서구 화곡동 920번지 13호","서울특별시 강서구 월정로20길 59, (화곡동)","02-2601-3440","0","17"
"1920","팰리스","숙박업(일반)","여관업","서울특별시 강서구 화곡동 24번지 41호","서울특별시 강서구 화곡로42나길 31, (화곡동)","02-2690-6568","","30"
"1921","큐모텔","숙박업(일반)","여관업","서울특별시 강서구 화곡동 29번지 52호","서울특별시 강서구 화곡로42길 35, (화곡동)","02-2690-7653","","28"
"1922","호텔노스탈자","숙박업(일반)","관광호텔","서울특별시 강서구 화곡동 1110번지","서울특별시 강서구 화곡로 354-3, (화곡동)","02-2691-0071","4","67"
"1923","호텔초콜렛","숙박업(일반)","일반호텔","서울특별시 강서구 화곡동 902번지 8호","서울특별시 강서구 강서로5가길 24, (화곡동)","02-2604-6222","","30"
"1924","설레임모텔","숙박업(일반)","여관업","서울특별시 강서구 화곡동 24번지 77호","서울특별시 강서구 화곡로42길 17, (화곡동)","02-2608-2090","","20"
"1925","HOTEL Voll One(호텔 볼 원)","숙박업(일반)","여관업","서울특별시 강서구 화곡동 905번지 25호","서울특별시 강서구 강서로5가길 25, (화곡동)","02-2607-0491","","30"
"1926","블루힐여관","숙박업(일반)","여관업","서울특별시 강서구 화곡동 29번지 69호","서울특별시 강서구 까치산로 88-5, (화곡동)","02-2691-5864","","29"
"1927","아브르","숙박업(일반)","여관업","서울특별시 강서구 화곡동 29번지 172호","서울특별시 강서구 까치산로 83, (화곡동)","02-2606-9552","","35"
"1928","씨엘모텔","숙박업(일반)","여관업","서울특별시 강서구 화곡동 928번지 31호 .49","서울특별시 강서구 강서로5나길 136, (화곡동,.49)","02-2692-8866","","35"
"1929","일쏠레","숙박업(일반)","여관업","서울특별시 강서구 화곡동 928번지 33호","서울특별시 강서구 강서로7길 129, (화곡동)","02-2607-9934","","40"
"1930","나이스","숙박업(일반)","여관업","서울특별시 강서구 화곡동 938번지 8호","서울특별시 강서구 월정로20길 15, (화곡동)","02-2607-0456","","23"
"1931","에이스","숙박업(일반)","여관업","서울특별시 강서구 화곡동 901번지 1호","서울특별시 강서구 강서로7길 23, (화곡동)","02-2604-0092","","26"
"1932","리츠모텔","숙박업(일반)","여관업","서울특별시 강서구 염창동 252번지 11호 ,12","서울특별시 강서구 양천로 717, (염창동,,12)","02-3664-9123","","14"
"1933","티파니","숙박업(일반)","여관업","서울특별시 강서구 공항동 52번지 5호 .8","서울특별시 강서구 송정로 61-3, (공항동,.8)","02-2663-1333","","23"
"1934","도고장","숙박업(일반)","여관업","서울특별시 강서구 화곡동 921번지 15호","서울특별시 강서구 곰달래로 68, (화곡동)","02-2696-5648","","17"
"1935","모텔 썸","숙박업(일반)","여관업","서울특별시 강서구 화곡동 982번지 11호","서울특별시 강서구 화곡로 280-6, (화곡동)","02-2605-5095","","18"
"1936","대호여관","숙박업(일반)","여관업","서울특별시 강서구 화곡동 362번지 44호","서울특별시 강서구 월정로30길 50, (화곡동)","02-2690-8437","0","14"
"1937","가야파크여관","숙박업(일반)","여관업","서울특별시 강서구 화곡동 903번지 11호 .12","서울특별시 강서구 강서로5가길 12, (화곡동,.12)","02-2690-7452","2","17"
"1938","코텔 김포공항점","숙박업(일반)","여관업","서울특별시 강서구 방화동 612번지 172호","서울특별시 강서구 개화동로29길 57, (방화동)","02-2662-9914","12","20"
"1939","리치","숙박업(일반)","여관업","서울특별시 강서구 화곡동 922번지 1호","서울특별시 강서구 곰달래로18길 10, (화곡동)","02-2601-8223","","22"
"1940","호텔앤(화곡점)","숙박업(일반)","여관업","서울특별시 강서구 화곡동 921번지 1호","서울특별시 강서구 곰달래로 76, (화곡동)","02-2601-8920","","28"
"1941","샤르망","숙박업(일반)","여관업","서울특별시 강서구 화곡동 24번지 86호","서울특별시 강서구 화곡로42길 27, (화곡동)","02-2607-9387","","29"
"1942","소설스미스","숙박업(일반)","여관업","서울특별시 강서구 화곡동 24번지 56호 힐튼모텔","서울특별시 강서구 까치산로15길 25, (화곡동, 힐튼모텔)","02-2603-7761","","25"
"1943","청솔장","숙박업(일반)","여관업","서울특별시 강서구 화곡동 937번지 19호","서울특별시 강서구 월정로20길 8-4, (화곡동)","02-2603-8037","1","11"
"1944","아리아모텔","숙박업(일반)","여관업","서울특별시 강서구 화곡동 937번지 11호","서울특별시 강서구 월정로18길 9, (화곡동)","02-886-1959","","17"
"1945","대성여인숙","숙박업(일반)","여인숙업","서울특별시 강서구 방화동 489번지 5호","서울특별시 강서구 양천로 41, (방화동)","02-2663-5860","","11"
"1946","리버파크관광호텔","숙박업(일반)","관광호텔","서울특별시 강서구 염창동 260번지 ,260-1","서울특별시 강서구 공항대로 653-30, (염창동,,260-1)","02-3665-3000","8","50"
"1947","ECO HOTEL(에코호텔)","숙박업(일반)","여관업","서울특별시 강서구 화곡동 24번지 150호","서울특별시 강서구 까치산로 75-1, (화곡동)","02-2690-2602","","24"
"1948","케이투(K2)","숙박업(일반)","여관업","서울특별시 강서구 화곡동 938번지 13호","서울특별시 강서구 곰달래로 56, (화곡동)","02-2692-5544","0","34"
"1949","구름성여관","숙박업(일반)","여관업","서울특별시 강서구 화곡동 24번지 91호","서울특별시 강서구 화곡로42가길 10, (화곡동)","02-2604-7192","2","26"
"1950","와이키키","숙박업(일반)","여관업","서울특별시 강서구 화곡동 899번지 30호","서울특별시 강서구 곰달래로 118, (화곡동)","02-2601-6113","","38"
"1951","뉴스타여관","숙박업(일반)","여관업","서울특별시 강서구 화곡동 920번지 11호 .12","서울특별시 강서구 월정로20길 61, (화곡동,.12)","02-2606-8981","","26"
"1952","칼라","숙박업(일반)","여관업","서울특별시 강서구 화곡동 923번지 14호","서울특별시 강서구 곰달래로16길 21, (화곡동)","02-2696-8820","","24"
"1953","거기모텔","숙박업(일반)","여관업","서울특별시 강서구 화곡동 901번지 25호","서울특별시 강서구 강서로5가길 30, (화곡동)","02-2696-5201","","44"
"1954","프로포즈","숙박업(일반)","여관업","서울특별시 강서구 화곡동 1116번지 2호","서울특별시 강서구 공항대로46길 64, (화곡동)","02-2604-8919","","40"
"1955","리베모텔","숙박업(일반)","여관업","서울특별시 강서구 화곡동 915번지 34호 외2","서울특별시 강서구 곰달래로20길 27, (화곡동,외2)","02-2607-5077","","20"
